#ies_format_version: 1.0
#file: 20250811_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	holding1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	holding2;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	holding1;	holding2
20250811;	124716;	1754896636.000;	       err32;	       err32
20250811;	124720;	1754896640.000;	       err32;	       err32
20250811;	124724;	1754896644.000;	       err32;	       err32
20250811;	124728;	1754896648.000;	       err32;	       err32
20250811;	124732;	1754896652.000;	       err32;	       err32
20250811;	124736;	1754896656.000;	       err32;	       err32
20250811;	124740;	1754896660.000;	       err32;	       err32
20250811;	124744;	1754896664.000;	       err32;	       err32
20250811;	124748;	1754896668.000;	       err32;	       err32
20250811;	124752;	1754896672.000;	       err32;	       err32
20250811;	124756;	1754896676.000;	       err32;	       err32
20250811;	124800;	1754896680.000;	       err32;	       err32
20250811;	124804;	1754896684.000;	       err32;	       err32
20250811;	124808;	1754896688.000;	       err32;	       err32
20250811;	124812;	1754896692.000;	       err32;	       err32
20250811;	124816;	1754896696.000;	       err32;	       err32
20250811;	124820;	1754896700.000;	       err32;	       err32
20250811;	124824;	1754896704.000;	       err32;	       err32
20250811;	124828;	1754896708.000;	       err32;	       err32
20250811;	124832;	1754896712.000;	       err32;	       err32
20250811;	124836;	1754896716.000;	       err32;	       err32
20250811;	124840;	1754896720.000;	       err32;	       err32
20250811;	124844;	1754896724.000;	       err32;	       err32
20250811;	124848;	1754896728.000;	       err32;	       err32
20250811;	124852;	1754896732.000;	       err32;	       err32
20250811;	124856;	1754896736.000;	       err32;	       err32
20250811;	124900;	1754896740.000;	       err32;	       err32
20250811;	124904;	1754896744.000;	       err32;	       err32
20250811;	124908;	1754896748.000;	       err32;	       err32
20250811;	124912;	1754896752.000;	       err32;	       err32
20250811;	124916;	1754896756.000;	       err32;	       err32
20250811;	124920;	1754896760.000;	       err32;	       err32
20250811;	124924;	1754896764.000;	       err32;	       err32
20250811;	124928;	1754896768.000;	       err32;	       err32
20250811;	124932;	1754896772.000;	       err32;	       err32
20250811;	124936;	1754896776.000;	       err32;	       err32
20250811;	124940;	1754896780.000;	       err32;	       err32
20250811;	124944;	1754896784.000;	       err32;	       err32
20250811;	124948;	1754896788.000;	       err32;	       err32
20250811;	124952;	1754896792.000;	       err32;	       err32
20250811;	124956;	1754896796.000;	       err32;	       err32
20250811;	125000;	1754896800.000;	       err32;	       err32
20250811;	125004;	1754896804.000;	       err32;	       err32
20250811;	125008;	1754896808.000;	       err32;	       err32
20250811;	125012;	1754896812.000;	       err32;	       err32
20250811;	125016;	1754896816.000;	       err32;	       err32
20250811;	125020;	1754896820.000;	       err32;	       err32
20250811;	125024;	1754896824.000;	       err32;	       err32
20250811;	125028;	1754896828.000;	       err32;	       err32
20250811;	125032;	1754896832.000;	       err32;	       err32
20250811;	125036;	1754896836.000;	       err32;	       err32
20250811;	125040;	1754896840.000;	       err32;	       err32
20250811;	125044;	1754896844.000;	       err32;	       err32
20250811;	125048;	1754896848.000;	       err32;	       err32
20250811;	125052;	1754896852.000;	       err32;	       err32
20250811;	125056;	1754896856.000;	       err32;	       err32
20250811;	125100;	1754896860.000;	       err32;	       err32
20250811;	125104;	1754896864.000;	       err32;	       err32
20250811;	125108;	1754896868.000;	       err32;	       err32
20250811;	125112;	1754896872.000;	       err32;	       err32
20250811;	125116;	1754896876.000;	       err32;	       err32
20250811;	125120;	1754896880.000;	       err32;	       err32
20250811;	125124;	1754896884.000;	       err32;	       err32
20250811;	125128;	1754896888.000;	       err32;	       err32
20250811;	125132;	1754896892.000;	       err32;	       err32
20250811;	125136;	1754896896.000;	       err32;	       err32
20250811;	125140;	1754896900.000;	       err32;	       err32
20250811;	125144;	1754896904.000;	       err32;	       err32
20250811;	125148;	1754896908.000;	       err32;	       err32
20250811;	125152;	1754896912.000;	       err32;	       err32
20250811;	125156;	1754896916.000;	       err32;	       err32
20250811;	125200;	1754896920.000;	       err32;	       err32
20250811;	125204;	1754896924.000;	       err32;	       err32
20250811;	125208;	1754896928.000;	       err32;	       err32
20250811;	125212;	1754896932.000;	       err32;	       err32
20250811;	125216;	1754896936.000;	       err32;	       err32
20250811;	125220;	1754896940.000;	       err32;	       err32
20250811;	125224;	1754896944.000;	       err32;	       err32
20250811;	125228;	1754896948.000;	       err32;	       err32
20250811;	125232;	1754896952.000;	       err32;	       err32
20250811;	125236;	1754896956.000;	       err32;	       err32
20250811;	125240;	1754896960.000;	       err32;	       err32
20250811;	125244;	1754896964.000;	       err32;	       err32
20250811;	125248;	1754896968.000;	       err32;	       err32
20250811;	125252;	1754896972.000;	       err32;	       err32
20250811;	125256;	1754896976.000;	       err32;	       err32
20250811;	125300;	1754896980.000;	       err32;	       err32
20250811;	125304;	1754896984.000;	       err32;	       err32
20250811;	125308;	1754896988.000;	       err32;	       err32
20250811;	125312;	1754896992.000;	       err32;	       err32
20250811;	125316;	1754896996.000;	       err32;	       err32
20250811;	125320;	1754897000.000;	       err32;	       err32
20250811;	125324;	1754897004.000;	       err32;	       err32
20250811;	125328;	1754897008.000;	       err32;	       err32
20250811;	125332;	1754897012.000;	       err32;	       err32
20250811;	125336;	1754897016.000;	       err32;	       err32
20250811;	125340;	1754897020.000;	       err32;	       err32
20250811;	125344;	1754897024.000;	       err32;	       err32
20250811;	125348;	1754897028.000;	       err32;	       err32
20250811;	125352;	1754897032.000;	       err32;	       err32
20250811;	125356;	1754897036.000;	       err32;	       err32
20250811;	125400;	1754897040.000;	       err32;	       err32
20250811;	125404;	1754897044.000;	       err32;	       err32
20250811;	125408;	1754897048.000;	       err32;	       err32
20250811;	125412;	1754897052.000;	       err32;	       err32
20250811;	125416;	1754897056.000;	       err32;	       err32
20250811;	125420;	1754897060.000;	       err32;	       err32
20250811;	125424;	1754897064.000;	       err32;	       err32
20250811;	125428;	1754897068.000;	       err32;	       err32
20250811;	125432;	1754897072.000;	       err32;	       err32
20250811;	125436;	1754897076.000;	       err32;	       err32
20250811;	125440;	1754897080.000;	       err32;	       err32
20250811;	125444;	1754897084.000;	       err32;	       err32
20250811;	125448;	1754897088.000;	       err32;	       err32
20250811;	125452;	1754897092.000;	       err32;	       err32
20250811;	125456;	1754897096.000;	       err32;	       err32
20250811;	125500;	1754897100.000;	       err32;	       err32
20250811;	125504;	1754897104.000;	       err32;	       err32
20250811;	125508;	1754897108.000;	       err32;	       err32
20250811;	125512;	1754897112.000;	       err32;	       err32
20250811;	125516;	1754897116.000;	       err32;	       err32
20250811;	125520;	1754897120.000;	       err32;	       err32
20250811;	125524;	1754897124.000;	       err32;	       err32
20250811;	125528;	1754897128.000;	       err32;	       err32
20250811;	125532;	1754897132.000;	       err32;	       err32
20250811;	125536;	1754897136.000;	       err32;	       err32
20250811;	125540;	1754897140.000;	       err32;	       err32
20250811;	125544;	1754897144.000;	       err32;	       err32
20250811;	125548;	1754897148.000;	       err32;	       err32
20250811;	125552;	1754897152.000;	       err32;	       err32
20250811;	125556;	1754897156.000;	       err32;	       err32
20250811;	125600;	1754897160.000;	       err32;	       err32
20250811;	125604;	1754897164.000;	       err32;	       err32
20250811;	125608;	1754897168.000;	       err32;	       err32
20250811;	125612;	1754897172.000;	       err32;	       err32
20250811;	125616;	1754897176.000;	       err32;	       err32
20250811;	125620;	1754897180.000;	       err32;	       err32
20250811;	125624;	1754897184.000;	       err32;	       err32
20250811;	125628;	1754897188.000;	       err32;	       err32
20250811;	125632;	1754897192.000;	       err32;	       err32
20250811;	125636;	1754897196.000;	       err32;	       err32
20250811;	125640;	1754897200.000;	       err32;	       err32
20250811;	125644;	1754897204.000;	       err32;	       err32
20250811;	125648;	1754897208.000;	       err32;	       err32
20250811;	125652;	1754897212.000;	       err32;	       err32
20250811;	125656;	1754897216.000;	       err32;	       err32
20250811;	125700;	1754897220.000;	       err32;	       err32
20250811;	125704;	1754897224.000;	       err32;	       err32
20250811;	125708;	1754897228.000;	       err32;	       err32
20250811;	125712;	1754897232.000;	       err32;	       err32
20250811;	125716;	1754897236.000;	       err32;	       err32
20250811;	125720;	1754897240.000;	       err32;	       err32
20250811;	125724;	1754897244.000;	       err32;	       err32
20250811;	125728;	1754897248.000;	       err32;	       err32
20250811;	125732;	1754897252.000;	       err32;	       err32
20250811;	125736;	1754897256.000;	       err32;	       err32
20250811;	125740;	1754897260.000;	       err32;	       err32
20250811;	125744;	1754897264.000;	       err32;	       err32
20250811;	125748;	1754897268.000;	       err32;	       err32
20250811;	125752;	1754897272.000;	       err32;	       err32
20250811;	125756;	1754897276.000;	       err32;	       err32
20250811;	125800;	1754897280.000;	       err32;	       err32
20250811;	125804;	1754897284.000;	       err32;	       err32
20250811;	125808;	1754897288.000;	       err32;	       err32
20250811;	125812;	1754897292.000;	       err32;	       err32
20250811;	125816;	1754897296.000;	       err32;	       err32
20250811;	125820;	1754897300.000;	       err32;	       err32
20250811;	125824;	1754897304.000;	       err32;	       err32
20250811;	125828;	1754897308.000;	       err32;	       err32
20250811;	125832;	1754897312.000;	       err32;	       err32
20250811;	125836;	1754897316.000;	       err32;	       err32
20250811;	125840;	1754897320.000;	       err32;	       err32
20250811;	125844;	1754897324.000;	       err32;	       err32
20250811;	125848;	1754897328.000;	       err32;	       err32
20250811;	125852;	1754897332.000;	       err32;	       err32
20250811;	125856;	1754897336.000;	       err32;	       err32
20250811;	125900;	1754897340.000;	       err32;	       err32
20250811;	125904;	1754897344.000;	       err32;	       err32
20250811;	125908;	1754897348.000;	       err32;	       err32
20250811;	125912;	1754897352.000;	       err32;	       err32
20250811;	125916;	1754897356.000;	       err32;	       err32
20250811;	125920;	1754897360.000;	       err32;	       err32
20250811;	125924;	1754897364.000;	       err32;	       err32
20250811;	125928;	1754897368.000;	       err32;	       err32
20250811;	125932;	1754897372.000;	       err32;	       err32
20250811;	125936;	1754897376.000;	       err32;	       err32
20250811;	125940;	1754897380.000;	       err32;	       err32
20250811;	125944;	1754897384.000;	       err32;	       err32
20250811;	125948;	1754897388.000;	       err32;	       err32
20250811;	125952;	1754897392.000;	       err32;	       err32
20250811;	125956;	1754897396.000;	       err32;	       err32
20250811;	130000;	1754897400.000;	       err32;	       err32
20250811;	130004;	1754897404.000;	       err32;	       err32
20250811;	130008;	1754897408.000;	       err32;	       err32
20250811;	130012;	1754897412.000;	       err32;	       err32
20250811;	130016;	1754897416.000;	       err32;	       err32
20250811;	130020;	1754897420.000;	       err32;	       err32
20250811;	130024;	1754897424.000;	       err32;	       err32
20250811;	130028;	1754897428.000;	       err32;	       err32
20250811;	130032;	1754897432.000;	       err32;	       err32
20250811;	130036;	1754897436.000;	       err32;	       err32
20250811;	130040;	1754897440.000;	       err32;	       err32
20250811;	130044;	1754897444.000;	       err32;	       err32
20250811;	130048;	1754897448.000;	       err32;	       err32
20250811;	130052;	1754897452.000;	       err32;	       err32
20250811;	130056;	1754897456.000;	       err32;	       err32
20250811;	130100;	1754897460.000;	       err32;	       err32
20250811;	130104;	1754897464.000;	       err32;	       err32
20250811;	130108;	1754897468.000;	       err32;	       err32
20250811;	130112;	1754897472.000;	       err32;	       err32
20250811;	130116;	1754897476.000;	       err32;	       err32
20250811;	130120;	1754897480.000;	       err32;	       err32
20250811;	130124;	1754897484.000;	       err32;	       err32
20250811;	130128;	1754897488.000;	       err32;	       err32
20250811;	130132;	1754897492.000;	       err32;	       err32
20250811;	130136;	1754897496.000;	       err32;	       err32
20250811;	130140;	1754897500.000;	       err32;	       err32
20250811;	130144;	1754897504.000;	       err32;	       err32
20250811;	130148;	1754897508.000;	       err32;	       err32
20250811;	130152;	1754897512.000;	       err32;	       err32
20250811;	130156;	1754897516.000;	       err32;	       err32
20250811;	130200;	1754897520.000;	       err32;	       err32
20250811;	130204;	1754897524.000;	       err32;	       err32
20250811;	130208;	1754897528.000;	       err32;	       err32
20250811;	130212;	1754897532.000;	       err32;	       err32
20250811;	130216;	1754897536.000;	       err32;	       err32
20250811;	130220;	1754897540.000;	       err32;	       err32
20250811;	130224;	1754897544.000;	       err32;	       err32
20250811;	130228;	1754897548.000;	       err32;	       err32
20250811;	130232;	1754897552.000;	       err32;	       err32
20250811;	130236;	1754897556.000;	       err32;	       err32
20250811;	130240;	1754897560.000;	       err32;	       err32
20250811;	130244;	1754897564.000;	       err32;	       err32
20250811;	130248;	1754897568.000;	       err32;	       err32
20250811;	130252;	1754897572.000;	       err32;	       err32
20250811;	130256;	1754897576.000;	       err32;	       err32
20250811;	130300;	1754897580.000;	       err32;	       err32
20250811;	130304;	1754897584.000;	       err32;	       err32
20250811;	130308;	1754897588.000;	       err32;	       err32
20250811;	130312;	1754897592.000;	       err32;	       err32
20250811;	130316;	1754897596.000;	       err32;	       err32
20250811;	130320;	1754897600.000;	       err32;	       err32
20250811;	130324;	1754897604.000;	       err32;	       err32
20250811;	130328;	1754897608.000;	       err32;	       err32
20250811;	130332;	1754897612.000;	       err32;	       err32
20250811;	130336;	1754897616.000;	       err32;	       err32
20250811;	130340;	1754897620.000;	       err32;	       err32
20250811;	130344;	1754897624.000;	       err32;	       err32
20250811;	130348;	1754897628.000;	       err32;	       err32
20250811;	130352;	1754897632.000;	       err32;	       err32
20250811;	130356;	1754897636.000;	       err32;	       err32
20250811;	130400;	1754897640.000;	       err32;	       err32
20250811;	130404;	1754897644.000;	       err32;	       err32
20250811;	130408;	1754897648.000;	       err32;	       err32
20250811;	130412;	1754897652.000;	       err32;	       err32
20250811;	130416;	1754897656.000;	       err32;	       err32
20250811;	130420;	1754897660.000;	       err32;	       err32
20250811;	130424;	1754897664.000;	       err32;	       err32
20250811;	130428;	1754897668.000;	       err32;	       err32
20250811;	130432;	1754897672.000;	       err32;	       err32
20250811;	130436;	1754897676.000;	       err32;	       err32
20250811;	130440;	1754897680.000;	       err32;	       err32
20250811;	130444;	1754897684.000;	       err32;	       err32
20250811;	130448;	1754897688.000;	       err32;	       err32
20250811;	130452;	1754897692.000;	       err32;	       err32
20250811;	130456;	1754897696.000;	       err32;	       err32
20250811;	130500;	1754897700.000;	       err32;	       err32
20250811;	130504;	1754897704.000;	       err32;	       err32
20250811;	130508;	1754897708.000;	       err32;	       err32
20250811;	130512;	1754897712.000;	       err32;	       err32
20250811;	130516;	1754897716.000;	       err32;	       err32
20250811;	130520;	1754897720.000;	       err32;	       err32
20250811;	130524;	1754897724.000;	       err32;	       err32
20250811;	130528;	1754897728.000;	       err32;	       err32
20250811;	130532;	1754897732.000;	       err32;	       err32
20250811;	130536;	1754897736.000;	       err32;	       err32
20250811;	130540;	1754897740.000;	       err32;	       err32
20250811;	130544;	1754897744.000;	       err32;	       err32
20250811;	130548;	1754897748.000;	       err32;	       err32
20250811;	130552;	1754897752.000;	       err32;	       err32
20250811;	130556;	1754897756.000;	       err32;	       err32
20250811;	130600;	1754897760.000;	       err32;	       err32
20250811;	130604;	1754897764.000;	       err32;	       err32
20250811;	130608;	1754897768.000;	       err32;	       err32
20250811;	130612;	1754897772.000;	       err32;	       err32
20250811;	130616;	1754897776.000;	       err32;	       err32
20250811;	130620;	1754897780.000;	       err32;	       err32
20250811;	130624;	1754897784.000;	       err32;	       err32
20250811;	130628;	1754897788.000;	       err32;	       err32
20250811;	130632;	1754897792.000;	       err32;	       err32
20250811;	130636;	1754897796.000;	       err32;	       err32
20250811;	130640;	1754897800.000;	       err32;	       err32
20250811;	130644;	1754897804.000;	       err32;	       err32
20250811;	130648;	1754897808.000;	       err32;	       err32
20250811;	130652;	1754897812.000;	       err32;	       err32
20250811;	130656;	1754897816.000;	       err32;	       err32
20250811;	130700;	1754897820.000;	       err32;	       err32
20250811;	130704;	1754897824.000;	       err32;	       err32
20250811;	130708;	1754897828.000;	       err32;	       err32
20250811;	130712;	1754897832.000;	       err32;	       err32
20250811;	130716;	1754897836.000;	       err32;	       err32
20250811;	130720;	1754897840.000;	       err32;	       err32
20250811;	130724;	1754897844.000;	       err32;	       err32
20250811;	130728;	1754897848.000;	       err32;	       err32
20250811;	130732;	1754897852.000;	       err32;	       err32
20250811;	130736;	1754897856.000;	       err32;	       err32
20250811;	130740;	1754897860.000;	       err32;	       err32
20250811;	130744;	1754897864.000;	       err32;	       err32
20250811;	130748;	1754897868.000;	       err32;	       err32
20250811;	130752;	1754897872.000;	       err32;	       err32
20250811;	130756;	1754897876.000;	       err32;	       err32
20250811;	130800;	1754897880.000;	       err32;	       err32
20250811;	130804;	1754897884.000;	       err32;	       err32
20250811;	130808;	1754897888.000;	       err32;	       err32
20250811;	130812;	1754897892.000;	       err32;	       err32
20250811;	130816;	1754897896.000;	       err32;	       err32
20250811;	130820;	1754897900.000;	       err32;	       err32
20250811;	130824;	1754897904.000;	       err32;	       err32
20250811;	130828;	1754897908.000;	       err32;	       err32
20250811;	130832;	1754897912.000;	       err32;	       err32
20250811;	130836;	1754897916.000;	       err32;	       err32
20250811;	130840;	1754897920.000;	       err32;	       err32
20250811;	130844;	1754897924.000;	       err32;	       err32
20250811;	130848;	1754897928.000;	       err32;	       err32
20250811;	130852;	1754897932.000;	       err32;	       err32
20250811;	130856;	1754897936.000;	       err32;	       err32
20250811;	130900;	1754897940.000;	       err32;	       err32
20250811;	130904;	1754897944.000;	       err32;	       err32
20250811;	130908;	1754897948.000;	       err32;	       err32
20250811;	130912;	1754897952.000;	       err32;	       err32
20250811;	130916;	1754897956.000;	       err32;	       err32
20250811;	130920;	1754897960.000;	       err32;	       err32
20250811;	130924;	1754897964.000;	       err32;	       err32
20250811;	130928;	1754897968.000;	       err32;	       err32
20250811;	130932;	1754897972.000;	       err32;	       err32
20250811;	130936;	1754897976.000;	       err32;	       err32
20250811;	130940;	1754897980.000;	       err32;	       err32
20250811;	130944;	1754897984.000;	       err32;	       err32
20250811;	130948;	1754897988.000;	       err32;	       err32
20250811;	130952;	1754897992.000;	       err32;	       err32
20250811;	130956;	1754897996.000;	       err32;	       err32
20250811;	131000;	1754898000.000;	       err32;	       err32
20250811;	131004;	1754898004.000;	       err32;	       err32
20250811;	131008;	1754898008.000;	       err32;	       err32
20250811;	131012;	1754898012.000;	       err32;	       err32
20250811;	131016;	1754898016.000;	       err32;	       err32
20250811;	131020;	1754898020.000;	       err32;	       err32
20250811;	131024;	1754898024.000;	       err32;	       err32
20250811;	131028;	1754898028.000;	       err32;	       err32
20250811;	131032;	1754898032.000;	       err32;	       err32
20250811;	131036;	1754898036.000;	       err32;	       err32
20250811;	131040;	1754898040.000;	       err32;	       err32
20250811;	131044;	1754898044.000;	       err32;	       err32
20250811;	131048;	1754898048.000;	       err32;	       err32
20250811;	131052;	1754898052.000;	       err32;	       err32
20250811;	131056;	1754898056.000;	       err32;	       err32
20250811;	131100;	1754898060.000;	       err32;	       err32
20250811;	131104;	1754898064.000;	       err32;	       err32
20250811;	131108;	1754898068.000;	       err32;	       err32
20250811;	131112;	1754898072.000;	       err32;	       err32
20250811;	131116;	1754898076.000;	       err32;	       err32
20250811;	131120;	1754898080.000;	       err32;	       err32
20250811;	131124;	1754898084.000;	       err32;	       err32
20250811;	131128;	1754898088.000;	       err32;	       err32
20250811;	131132;	1754898092.000;	       err32;	       err32
20250811;	131136;	1754898096.000;	       err32;	       err32
20250811;	131140;	1754898100.000;	       err32;	       err32
20250811;	131144;	1754898104.000;	       err32;	       err32
20250811;	131148;	1754898108.000;	       err32;	       err32
20250811;	131152;	1754898112.000;	       err32;	       err32
20250811;	131156;	1754898116.000;	       err32;	       err32
20250811;	131200;	1754898120.000;	       err32;	       err32
20250811;	131204;	1754898124.000;	       err32;	       err32
20250811;	131208;	1754898128.000;	       err32;	       err32
20250811;	131212;	1754898132.000;	       err32;	       err32
20250811;	131216;	1754898136.000;	       err32;	       err32
20250811;	131220;	1754898140.000;	       err32;	       err32
20250811;	131224;	1754898144.000;	       err32;	       err32
20250811;	131228;	1754898148.000;	       err32;	       err32
20250811;	131232;	1754898152.000;	       err32;	       err32
20250811;	131236;	1754898156.000;	       err32;	       err32
20250811;	131240;	1754898160.000;	       err32;	       err32
20250811;	131244;	1754898164.000;	       err32;	       err32
20250811;	131248;	1754898168.000;	       err32;	       err32
20250811;	131252;	1754898172.000;	       err32;	       err32
20250811;	131256;	1754898176.000;	       err32;	       err32
20250811;	131300;	1754898180.000;	       err32;	       err32
20250811;	131304;	1754898184.000;	       err32;	       err32
20250811;	131308;	1754898188.000;	       err32;	       err32
20250811;	131312;	1754898192.000;	       err32;	       err32
20250811;	131316;	1754898196.000;	       err32;	       err32
20250811;	131320;	1754898200.000;	       err32;	       err32
20250811;	131324;	1754898204.000;	       err32;	       err32
20250811;	131328;	1754898208.000;	       err32;	       err32
20250811;	131332;	1754898212.000;	       err32;	       err32
20250811;	131336;	1754898216.000;	       err32;	       err32
20250811;	131340;	1754898220.000;	       err32;	       err32
20250811;	131344;	1754898224.000;	       err32;	       err32
20250811;	131348;	1754898228.000;	       err32;	       err32
20250811;	131352;	1754898232.000;	       err32;	       err32
20250811;	131356;	1754898236.000;	       err32;	       err32
20250811;	131400;	1754898240.000;	       err32;	       err32
20250811;	131404;	1754898244.000;	       err32;	       err32
20250811;	131408;	1754898248.000;	       err32;	       err32
20250811;	131412;	1754898252.000;	       err32;	       err32
20250811;	131416;	1754898256.000;	       err32;	       err32
20250811;	131420;	1754898260.000;	       err32;	       err32
20250811;	131424;	1754898264.000;	       err32;	       err32
20250811;	131428;	1754898268.000;	       err32;	       err32
20250811;	131432;	1754898272.000;	       err32;	       err32
20250811;	131436;	1754898276.000;	       err32;	       err32
20250811;	131440;	1754898280.000;	       err32;	       err32
20250811;	131444;	1754898284.000;	       err32;	       err32
20250811;	131448;	1754898288.000;	       err32;	       err32
20250811;	131452;	1754898292.000;	       err32;	       err32
20250811;	131456;	1754898296.000;	       err32;	       err32
20250811;	131500;	1754898300.000;	       err32;	       err32
20250811;	131504;	1754898304.000;	       err32;	       err32
20250811;	131508;	1754898308.000;	       err32;	       err32
20250811;	131512;	1754898312.000;	       err32;	       err32
20250811;	131516;	1754898316.000;	       err32;	       err32
20250811;	131520;	1754898320.000;	       err32;	       err32
20250811;	131524;	1754898324.000;	       err32;	       err32
20250811;	131528;	1754898328.000;	       err32;	       err32
20250811;	131532;	1754898332.000;	       err32;	       err32
20250811;	131536;	1754898336.000;	       err32;	       err32
20250811;	131540;	1754898340.000;	       err32;	       err32
20250811;	131544;	1754898344.000;	       err32;	       err32
20250811;	131548;	1754898348.000;	       err32;	       err32
20250811;	131552;	1754898352.000;	       err32;	       err32
20250811;	131556;	1754898356.000;	       err32;	       err32
20250811;	131600;	1754898360.000;	       err32;	       err32
20250811;	131604;	1754898364.000;	       err32;	       err32
20250811;	131608;	1754898368.000;	       err32;	       err32
20250811;	131612;	1754898372.000;	       err32;	       err32
20250811;	131616;	1754898376.000;	       err32;	       err32
20250811;	131620;	1754898380.000;	       err32;	       err32
20250811;	131624;	1754898384.000;	       err32;	       err32
20250811;	131628;	1754898388.000;	       err32;	       err32
20250811;	131632;	1754898392.000;	       err32;	       err32
20250811;	131636;	1754898396.000;	       err32;	       err32
20250811;	131640;	1754898400.000;	       err32;	       err32
20250811;	131644;	1754898404.000;	       err32;	       err32
20250811;	131648;	1754898408.000;	       err32;	       err32
20250811;	131652;	1754898412.000;	       err32;	       err32
20250811;	131656;	1754898416.000;	       err32;	       err32
20250811;	131700;	1754898420.000;	       err32;	       err32
20250811;	131704;	1754898424.000;	       err32;	       err32
20250811;	131708;	1754898428.000;	       err32;	       err32
20250811;	131712;	1754898432.000;	       err32;	       err32
20250811;	131716;	1754898436.000;	       err32;	       err32
20250811;	131720;	1754898440.000;	       err32;	       err32
20250811;	131724;	1754898444.000;	       err32;	       err32
20250811;	131728;	1754898448.000;	       err32;	       err32
20250811;	131732;	1754898452.000;	       err32;	       err32
20250811;	131736;	1754898456.000;	       err32;	       err32
20250811;	131740;	1754898460.000;	       err32;	       err32
20250811;	131744;	1754898464.000;	       err32;	       err32
20250811;	131748;	1754898468.000;	       err32;	       err32
20250811;	131752;	1754898472.000;	       err32;	       err32
20250811;	131756;	1754898476.000;	       err32;	       err32
20250811;	131800;	1754898480.000;	       err32;	       err32
20250811;	131804;	1754898484.000;	       err32;	       err32
20250811;	131808;	1754898488.000;	       err32;	       err32
20250811;	131812;	1754898492.000;	       err32;	       err32
20250811;	131816;	1754898496.000;	       err32;	       err32
20250811;	131820;	1754898500.000;	       err32;	       err32
20250811;	131824;	1754898504.000;	       err32;	       err32
20250811;	131828;	1754898508.000;	       err32;	       err32
20250811;	131832;	1754898512.000;	       err32;	       err32
20250811;	131836;	1754898516.000;	       err32;	       err32
20250811;	131840;	1754898520.000;	       err32;	       err32
20250811;	131844;	1754898524.000;	       err32;	       err32
20250811;	131848;	1754898528.000;	       err32;	       err32
20250811;	131852;	1754898532.000;	       err32;	       err32
20250811;	131856;	1754898536.000;	       err32;	       err32
20250811;	131900;	1754898540.000;	       err32;	       err32
20250811;	131904;	1754898544.000;	       err32;	       err32
20250811;	131908;	1754898548.000;	       err32;	       err32
20250811;	131912;	1754898552.000;	       err32;	       err32
20250811;	131916;	1754898556.000;	       err32;	       err32
20250811;	131920;	1754898560.000;	       err32;	       err32
20250811;	131924;	1754898564.000;	       err32;	       err32
20250811;	131928;	1754898568.000;	       err32;	       err32
20250811;	131932;	1754898572.000;	       err32;	       err32
20250811;	131936;	1754898576.000;	       err32;	       err32
20250811;	131940;	1754898580.000;	       err32;	       err32
20250811;	131944;	1754898584.000;	       err32;	       err32
20250811;	131948;	1754898588.000;	       err32;	       err32
20250811;	131952;	1754898592.000;	       err32;	       err32
20250811;	131956;	1754898596.000;	       err32;	       err32
20250811;	132000;	1754898600.000;	       err32;	       err32
20250811;	132004;	1754898604.000;	       err32;	       err32
20250811;	132008;	1754898608.000;	       err32;	       err32
20250811;	132012;	1754898612.000;	       err32;	       err32
20250811;	132016;	1754898616.000;	       err32;	       err32
20250811;	132020;	1754898620.000;	       err32;	       err32
20250811;	132024;	1754898624.000;	       err32;	       err32
20250811;	132028;	1754898628.000;	       err32;	       err32
20250811;	132032;	1754898632.000;	       err32;	       err32
20250811;	132036;	1754898636.000;	       err32;	       err32
20250811;	132040;	1754898640.000;	       err32;	       err32
20250811;	132044;	1754898644.000;	       err32;	       err32
20250811;	132048;	1754898648.000;	       err32;	       err32
20250811;	132052;	1754898652.000;	       err32;	       err32
20250811;	132056;	1754898656.000;	       err32;	       err32
20250811;	132100;	1754898660.000;	       err32;	       err32
20250811;	132104;	1754898664.000;	       err32;	       err32
20250811;	132108;	1754898668.000;	       err32;	       err32
20250811;	132112;	1754898672.000;	       err32;	       err32
20250811;	132116;	1754898676.000;	       err32;	       err32
20250811;	132120;	1754898680.000;	       err32;	       err32
20250811;	132124;	1754898684.000;	       err32;	       err32
20250811;	132128;	1754898688.000;	       err32;	       err32
20250811;	132132;	1754898692.000;	       err32;	       err32
20250811;	132136;	1754898696.000;	       err32;	       err32
20250811;	132140;	1754898700.000;	       err32;	       err32
20250811;	132144;	1754898704.000;	       err32;	       err32
20250811;	132148;	1754898708.000;	       err32;	       err32
20250811;	132152;	1754898712.000;	       err32;	       err32
20250811;	132156;	1754898716.000;	       err32;	       err32
20250811;	132200;	1754898720.000;	       err32;	       err32
20250811;	132204;	1754898724.000;	       err32;	       err32
20250811;	132208;	1754898728.000;	       err32;	       err32
