#ies_format_version: 1.0
#file: 20250807_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	holding1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	holding2;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	holding1;	holding2
20250807;	155000;	1754562000.000;	       err32;	       err32
20250807;	155004;	1754562004.000;	       err32;	       err32
20250807;	155008;	1754562008.000;	       err32;	       err32
20250807;	155012;	1754562012.000;	       err32;	       err32
20250807;	155016;	1754562016.000;	       err32;	       err32
20250807;	155020;	1754562020.000;	       err32;	       err32
20250807;	155024;	1754562024.000;	       err32;	       err32
20250807;	155028;	1754562028.000;	       err32;	       err32
20250807;	155032;	1754562032.000;	       err32;	       err32
20250807;	155036;	1754562036.000;	       err32;	       err32
20250807;	155040;	1754562040.000;	       err32;	       err32
20250807;	155044;	1754562044.000;	       err32;	       err32
20250807;	155048;	1754562048.000;	       err32;	       err32
20250807;	155052;	1754562052.000;	       err32;	       err32
20250807;	155056;	1754562056.000;	       err32;	       err32
20250807;	155100;	1754562060.000;	       err32;	       err32
20250807;	155104;	1754562064.000;	       err32;	       err32
20250807;	155108;	1754562068.000;	       err32;	       err32
20250807;	155112;	1754562072.000;	       err32;	       err32
20250807;	155116;	1754562076.000;	       err32;	       err32
20250807;	155120;	1754562080.000;	       err32;	       err32
20250807;	155124;	1754562084.000;	       err32;	       err32
20250807;	155128;	1754562088.000;	       err32;	       err32
20250807;	155132;	1754562092.000;	       err32;	       err32
20250807;	155136;	1754562096.000;	       err32;	       err32
20250807;	155140;	1754562100.000;	       err32;	       err32
20250807;	155144;	1754562104.000;	       err32;	       err32
20250807;	155148;	1754562108.000;	       err32;	       err32
20250807;	155152;	1754562112.000;	       err32;	       err32
20250807;	155156;	1754562116.000;	       err32;	       err32
20250807;	155200;	1754562120.000;	       err32;	       err32
20250807;	155204;	1754562124.000;	       err32;	       err32
20250807;	155208;	1754562128.000;	       err32;	       err32
20250807;	155212;	1754562132.000;	       err32;	       err32
20250807;	155216;	1754562136.000;	       err32;	       err32
20250807;	155220;	1754562140.000;	       err32;	       err32
20250807;	155224;	1754562144.000;	       err32;	       err32
20250807;	155228;	1754562148.000;	       err32;	       err32
20250807;	155232;	1754562152.000;	       err32;	       err32
20250807;	155236;	1754562156.000;	       err32;	       err32
20250807;	155240;	1754562160.000;	       err32;	       err32
20250807;	155244;	1754562164.000;	       err32;	       err32
20250807;	155248;	1754562168.000;	       err32;	       err32
20250807;	155252;	1754562172.000;	       err32;	       err32
20250807;	155256;	1754562176.000;	       err32;	       err32
20250807;	155300;	1754562180.000;	       err32;	       err32
20250807;	155304;	1754562184.000;	       err32;	       err32
20250807;	155308;	1754562188.000;	       err32;	       err32
20250807;	155312;	1754562192.000;	       err32;	       err32
20250807;	155316;	1754562196.000;	       err32;	       err32
20250807;	155320;	1754562200.000;	       err32;	       err32
20250807;	155324;	1754562204.000;	       err32;	       err32
20250807;	155328;	1754562208.000;	       err32;	       err32
20250807;	155332;	1754562212.000;	       err32;	       err32
20250807;	155336;	1754562216.000;	       err32;	       err32
20250807;	155340;	1754562220.000;	       err32;	       err32
20250807;	155344;	1754562224.000;	       err32;	       err32
20250807;	155348;	1754562228.000;	       err32;	       err32
20250807;	155352;	1754562232.000;	       err32;	       err32
20250807;	155356;	1754562236.000;	       err32;	       err32
20250807;	155400;	1754562240.000;	       err32;	       err32
20250807;	155404;	1754562244.000;	       err32;	       err32
20250807;	155408;	1754562248.000;	       err32;	       err32
20250807;	155412;	1754562252.000;	       err32;	       err32
20250807;	155416;	1754562256.000;	       err32;	       err32
20250807;	155420;	1754562260.000;	       err32;	       err32
20250807;	155424;	1754562264.000;	       err32;	       err32
20250807;	155428;	1754562268.000;	       err32;	       err32
20250807;	155432;	1754562272.000;	       err32;	       err32
20250807;	155436;	1754562276.000;	       err32;	       err32
20250807;	155440;	1754562280.000;	       err32;	       err32
20250807;	155444;	1754562284.000;	       err32;	       err32
20250807;	155448;	1754562288.000;	       err32;	       err32
20250807;	155452;	1754562292.000;	       err32;	       err32
20250807;	155456;	1754562296.000;	       err32;	       err32
20250807;	155500;	1754562300.000;	       err32;	       err32
20250807;	155504;	1754562304.000;	       err32;	       err32
20250807;	155508;	1754562308.000;	       err32;	       err32
20250807;	155512;	1754562312.000;	       err32;	       err32
20250807;	155516;	1754562316.000;	       err32;	       err32
20250807;	155520;	1754562320.000;	       err32;	       err32
20250807;	155524;	1754562324.000;	       err32;	       err32
20250807;	155528;	1754562328.000;	       err32;	       err32
20250807;	155532;	1754562332.000;	       err32;	       err32
20250807;	155536;	1754562336.000;	       err32;	       err32
20250807;	155540;	1754562340.000;	       err32;	       err32
20250807;	155544;	1754562344.000;	       err32;	       err32
20250807;	155548;	1754562348.000;	       err32;	       err32
20250807;	155552;	1754562352.000;	       err32;	       err32
20250807;	155556;	1754562356.000;	       err32;	       err32
20250807;	155600;	1754562360.000;	       err32;	       err32
20250807;	155604;	1754562364.000;	       err32;	       err32
20250807;	155608;	1754562368.000;	       err32;	       err32
20250807;	155612;	1754562372.000;	       err32;	       err32
20250807;	155616;	1754562376.000;	       err32;	       err32
20250807;	155620;	1754562380.000;	       err32;	       err32
20250807;	155624;	1754562384.000;	       err32;	       err32
20250807;	155628;	1754562388.000;	       err32;	       err32
20250807;	155632;	1754562392.000;	       err32;	       err32
20250807;	155636;	1754562396.000;	       err32;	       err32
20250807;	155640;	1754562400.000;	       err32;	       err32
20250807;	155644;	1754562404.000;	       err32;	       err32
20250807;	155648;	1754562408.000;	       err32;	       err32
20250807;	155652;	1754562412.000;	       err32;	       err32
20250807;	155656;	1754562416.000;	       err32;	       err32
20250807;	155700;	1754562420.000;	       err32;	       err32
20250807;	155704;	1754562424.000;	       err32;	       err32
20250807;	155708;	1754562428.000;	       err32;	       err32
20250807;	155712;	1754562432.000;	       err32;	       err32
20250807;	155716;	1754562436.000;	       err32;	       err32
20250807;	155720;	1754562440.000;	       err32;	       err32
20250807;	155724;	1754562444.000;	       err32;	       err32
20250807;	155728;	1754562448.000;	       err32;	       err32
20250807;	155732;	1754562452.000;	       err32;	       err32
20250807;	155736;	1754562456.000;	       err32;	       err32
20250807;	155740;	1754562460.000;	       err32;	       err32
20250807;	155744;	1754562464.000;	       err32;	       err32
20250807;	155748;	1754562468.000;	       err32;	       err32
20250807;	155752;	1754562472.000;	       err32;	       err32
20250807;	155756;	1754562476.000;	       err32;	       err32
20250807;	155800;	1754562480.000;	       err32;	       err32
20250807;	155804;	1754562484.000;	       err32;	       err32
20250807;	155808;	1754562488.000;	       err32;	       err32
20250807;	155812;	1754562492.000;	       err32;	       err32
20250807;	155816;	1754562496.000;	       err32;	       err32
20250807;	155820;	1754562500.000;	       err32;	       err32
20250807;	155824;	1754562504.000;	       err32;	       err32
20250807;	155828;	1754562508.000;	       err32;	       err32
20250807;	155832;	1754562512.000;	       err32;	       err32
20250807;	155836;	1754562516.000;	       err32;	       err32
20250807;	155840;	1754562520.000;	       err32;	       err32
20250807;	155844;	1754562524.000;	       err32;	       err32
20250807;	155848;	1754562528.000;	       err32;	       err32
20250807;	155852;	1754562532.000;	       err32;	       err32
20250807;	155856;	1754562536.000;	       err32;	       err32
20250807;	155900;	1754562540.000;	       err32;	       err32
20250807;	155904;	1754562544.000;	       err32;	       err32
20250807;	155908;	1754562548.000;	       err32;	       err32
20250807;	155912;	1754562552.000;	       err32;	       err32
20250807;	155916;	1754562556.000;	       err32;	       err32
20250807;	155920;	1754562560.000;	       err32;	       err32
20250807;	155924;	1754562564.000;	       err32;	       err32
20250807;	155928;	1754562568.000;	       err32;	       err32
20250807;	155932;	1754562572.000;	       err32;	       err32
20250807;	155936;	1754562576.000;	       err32;	       err32
20250807;	155940;	1754562580.000;	       err32;	       err32
20250807;	155944;	1754562584.000;	       err32;	       err32
20250807;	155948;	1754562588.000;	       err32;	       err32
20250807;	155952;	1754562592.000;	       err32;	       err32
20250807;	155956;	1754562596.000;	       err32;	       err32
20250807;	160000;	1754562600.000;	       err32;	       err32
20250807;	160004;	1754562604.000;	       err32;	       err32
20250807;	160008;	1754562608.000;	       err32;	       err32
20250807;	160012;	1754562612.000;	       err32;	       err32
20250807;	160016;	1754562616.000;	       err32;	       err32
20250807;	160020;	1754562620.000;	       err32;	       err32
20250807;	160024;	1754562624.000;	       err32;	       err32
20250807;	160028;	1754562628.000;	       err32;	       err32
20250807;	160032;	1754562632.000;	       err32;	       err32
20250807;	160036;	1754562636.000;	       err32;	       err32
20250807;	160040;	1754562640.000;	       err32;	       err32
20250807;	160044;	1754562644.000;	       err32;	       err32
20250807;	160048;	1754562648.000;	       err32;	       err32
20250807;	160052;	1754562652.000;	       err32;	       err32
20250807;	160056;	1754562656.000;	       err32;	       err32
20250807;	160100;	1754562660.000;	       err32;	       err32
20250807;	160104;	1754562664.000;	       err32;	       err32
20250807;	160108;	1754562668.000;	       err32;	       err32
20250807;	160112;	1754562672.000;	       err32;	       err32
20250807;	160116;	1754562676.000;	       err32;	       err32
20250807;	160120;	1754562680.000;	       err32;	       err32
20250807;	160124;	1754562684.000;	       err32;	       err32
20250807;	160128;	1754562688.000;	       err32;	       err32
20250807;	160132;	1754562692.000;	       err32;	       err32
20250807;	160136;	1754562696.000;	       err32;	       err32
20250807;	160140;	1754562700.000;	       err32;	       err32
20250807;	160144;	1754562704.000;	       err32;	       err32
20250807;	160148;	1754562708.000;	       err32;	       err32
20250807;	160152;	1754562712.000;	       err32;	       err32
20250807;	160156;	1754562716.000;	       err32;	       err32
20250807;	160200;	1754562720.000;	       err32;	       err32
20250807;	160204;	1754562724.000;	       err32;	       err32
20250807;	160208;	1754562728.000;	       err32;	       err32
20250807;	160212;	1754562732.000;	       err32;	       err32
20250807;	160216;	1754562736.000;	       err32;	       err32
20250807;	160220;	1754562740.000;	       err32;	       err32
20250807;	160224;	1754562744.000;	       err32;	       err32
20250807;	160228;	1754562748.000;	       err32;	       err32
20250807;	160232;	1754562752.000;	       err32;	       err32
20250807;	160236;	1754562756.000;	       err32;	       err32
20250807;	160240;	1754562760.000;	       err32;	       err32
20250807;	160244;	1754562764.000;	       err32;	       err32
20250807;	160248;	1754562768.000;	       err32;	       err32
20250807;	160252;	1754562772.000;	       err32;	       err32
20250807;	160256;	1754562776.000;	       err32;	       err32
20250807;	160300;	1754562780.000;	       err32;	       err32
20250807;	160304;	1754562784.000;	       err32;	       err32
20250807;	160308;	1754562788.000;	       err32;	       err32
20250807;	160312;	1754562792.000;	       err32;	       err32
20250807;	160316;	1754562796.000;	       err32;	       err32
20250807;	160320;	1754562800.000;	       err32;	       err32
20250807;	160324;	1754562804.000;	       err32;	       err32
20250807;	160328;	1754562808.000;	       err32;	       err32
20250807;	160332;	1754562812.000;	       err32;	       err32
20250807;	160336;	1754562816.000;	       err32;	       err32
20250807;	160340;	1754562820.000;	       err32;	       err32
20250807;	160344;	1754562824.000;	       err32;	       err32
20250807;	160348;	1754562828.000;	       err32;	       err32
20250807;	160352;	1754562832.000;	       err32;	       err32
20250807;	160356;	1754562836.000;	       err32;	       err32
20250807;	160400;	1754562840.000;	       err32;	       err32
20250807;	160404;	1754562844.000;	       err32;	       err32
20250807;	160408;	1754562848.000;	       err32;	       err32
20250807;	160412;	1754562852.000;	       err32;	       err32
20250807;	160416;	1754562856.000;	       err32;	       err32
20250807;	160420;	1754562860.000;	       err32;	       err32
20250807;	160424;	1754562864.000;	       err32;	       err32
20250807;	160428;	1754562868.000;	       err32;	       err32
20250807;	160432;	1754562872.000;	       err32;	       err32
20250807;	160436;	1754562876.000;	       err32;	       err32
20250807;	160440;	1754562880.000;	       err32;	       err32
20250807;	160444;	1754562884.000;	       err32;	       err32
20250807;	160448;	1754562888.000;	       err32;	       err32
20250807;	160452;	1754562892.000;	       err32;	       err32
20250807;	160456;	1754562896.000;	       err32;	       err32
20250807;	160500;	1754562900.000;	       err32;	       err32
20250807;	160504;	1754562904.000;	       err32;	       err32
20250807;	160508;	1754562908.000;	       err32;	       err32
20250807;	160512;	1754562912.000;	       err32;	       err32
20250807;	160516;	1754562916.000;	       err32;	       err32
20250807;	160520;	1754562920.000;	       err32;	       err32
20250807;	160524;	1754562924.000;	       err32;	       err32
20250807;	160528;	1754562928.000;	       err32;	       err32
20250807;	160532;	1754562932.000;	       err32;	       err32
20250807;	160536;	1754562936.000;	       err32;	       err32
20250807;	160540;	1754562940.000;	       err32;	       err32
20250807;	160544;	1754562944.000;	       err32;	       err32
20250807;	160548;	1754562948.000;	       err32;	       err32
20250807;	160552;	1754562952.000;	       err32;	       err32
20250807;	160556;	1754562956.000;	       err32;	       err32
20250807;	160600;	1754562960.000;	       err32;	       err32
20250807;	160604;	1754562964.000;	       err32;	       err32
20250807;	160608;	1754562968.000;	       err32;	       err32
20250807;	160612;	1754562972.000;	       err32;	       err32
20250807;	160616;	1754562976.000;	       err32;	       err32
20250807;	160620;	1754562980.000;	       err32;	       err32
20250807;	160624;	1754562984.000;	       err32;	       err32
20250807;	160628;	1754562988.000;	       err32;	       err32
20250807;	160632;	1754562992.000;	       err32;	       err32
20250807;	160636;	1754562996.000;	       err32;	       err32
20250807;	160640;	1754563000.000;	       err32;	       err32
20250807;	160644;	1754563004.000;	       err32;	       err32
20250807;	160648;	1754563008.000;	       err32;	       err32
20250807;	160652;	1754563012.000;	       err32;	       err32
20250807;	160656;	1754563016.000;	       err32;	       err32
20250807;	160700;	1754563020.000;	       err32;	       err32
20250807;	160704;	1754563024.000;	       err32;	       err32
20250807;	160708;	1754563028.000;	       err32;	       err32
20250807;	160712;	1754563032.000;	       err32;	       err32
20250807;	160716;	1754563036.000;	       err32;	       err32
20250807;	160720;	1754563040.000;	       err32;	       err32
20250807;	160724;	1754563044.000;	       err32;	       err32
20250807;	160728;	1754563048.000;	       err32;	       err32
20250807;	160732;	1754563052.000;	       err32;	       err32
20250807;	160736;	1754563056.000;	       err32;	       err32
20250807;	160740;	1754563060.000;	       err32;	       err32
20250807;	160744;	1754563064.000;	       err32;	       err32
20250807;	160748;	1754563068.000;	       err32;	       err32
20250807;	160752;	1754563072.000;	       err32;	       err32
20250807;	160756;	1754563076.000;	       err32;	       err32
20250807;	160800;	1754563080.000;	       err32;	       err32
20250807;	160804;	1754563084.000;	       err32;	       err32
20250807;	160808;	1754563088.000;	       err32;	       err32
20250807;	160812;	1754563092.000;	       err32;	       err32
20250807;	160816;	1754563096.000;	       err32;	       err32
20250807;	160820;	1754563100.000;	       err32;	       err32
20250807;	160824;	1754563104.000;	       err32;	       err32
20250807;	160828;	1754563108.000;	       err32;	       err32
20250807;	160832;	1754563112.000;	       err32;	       err32
20250807;	160836;	1754563116.000;	       err32;	       err32
20250807;	160840;	1754563120.000;	       err32;	       err32
20250807;	160844;	1754563124.000;	       err32;	       err32
20250807;	160848;	1754563128.000;	       err32;	       err32
20250807;	160852;	1754563132.000;	       err32;	       err32
20250807;	160856;	1754563136.000;	       err32;	       err32
20250807;	160900;	1754563140.000;	       err32;	       err32
20250807;	160904;	1754563144.000;	       err32;	       err32
20250807;	160908;	1754563148.000;	       err32;	       err32
20250807;	160912;	1754563152.000;	       err32;	       err32
20250807;	160916;	1754563156.000;	       err32;	       err32
20250807;	160920;	1754563160.000;	       err32;	       err32
20250807;	160924;	1754563164.000;	       err32;	       err32
20250807;	160928;	1754563168.000;	       err32;	       err32
20250807;	160932;	1754563172.000;	       err32;	       err32
20250807;	160936;	1754563176.000;	       err32;	       err32
20250807;	160940;	1754563180.000;	       err32;	       err32
20250807;	160944;	1754563184.000;	       err32;	       err32
20250807;	160948;	1754563188.000;	       err32;	       err32
20250807;	160952;	1754563192.000;	       err32;	       err32
20250807;	160956;	1754563196.000;	       err32;	       err32
20250807;	161000;	1754563200.000;	       err32;	       err32
20250807;	161004;	1754563204.000;	       err32;	       err32
20250807;	161008;	1754563208.000;	       err32;	       err32
20250807;	161012;	1754563212.000;	       err32;	       err32
20250807;	161016;	1754563216.000;	       err32;	       err32
20250807;	161020;	1754563220.000;	       err32;	       err32
20250807;	161024;	1754563224.000;	       err32;	       err32
20250807;	161028;	1754563228.000;	       err32;	       err32
20250807;	161032;	1754563232.000;	       err32;	       err32
20250807;	161036;	1754563236.000;	       err32;	       err32
20250807;	161040;	1754563240.000;	       err32;	       err32
20250807;	161044;	1754563244.000;	       err32;	       err32
20250807;	161048;	1754563248.000;	       err32;	       err32
20250807;	161052;	1754563252.000;	       err32;	       err32
20250807;	161056;	1754563256.000;	       err32;	       err32
20250807;	161100;	1754563260.000;	       err32;	       err32
20250807;	161104;	1754563264.000;	       err32;	       err32
20250807;	161108;	1754563268.000;	       err32;	       err32
20250807;	161112;	1754563272.000;	       err32;	       err32
20250807;	161116;	1754563276.000;	       err32;	       err32
20250807;	161120;	1754563280.000;	       err32;	       err32
20250807;	161124;	1754563284.000;	       err32;	       err32
20250807;	161128;	1754563288.000;	       err32;	       err32
20250807;	161132;	1754563292.000;	       err32;	       err32
20250807;	161136;	1754563296.000;	       err32;	       err32
20250807;	161140;	1754563300.000;	       err32;	       err32
20250807;	161144;	1754563304.000;	       err32;	       err32
20250807;	161148;	1754563308.000;	       err32;	       err32
20250807;	161152;	1754563312.000;	       err32;	       err32
20250807;	161156;	1754563316.000;	       err32;	       err32
20250807;	161200;	1754563320.000;	       err32;	       err32
20250807;	161204;	1754563324.000;	       err32;	       err32
20250807;	161208;	1754563328.000;	       err32;	       err32
20250807;	161212;	1754563332.000;	       err32;	       err32
20250807;	161216;	1754563336.000;	       err32;	       err32
20250807;	161220;	1754563340.000;	       err32;	       err32
20250807;	161224;	1754563344.000;	       err32;	       err32
20250807;	161228;	1754563348.000;	       err32;	       err32
20250807;	161232;	1754563352.000;	       err32;	       err32
20250807;	161236;	1754563356.000;	       err32;	       err32
20250807;	161240;	1754563360.000;	       err32;	       err32
20250807;	161244;	1754563364.000;	       err32;	       err32
20250807;	161248;	1754563368.000;	       err32;	       err32
20250807;	161252;	1754563372.000;	       err32;	       err32
20250807;	161256;	1754563376.000;	       err32;	       err32
20250807;	161300;	1754563380.000;	       err32;	       err32
20250807;	161304;	1754563384.000;	       err32;	       err32
20250807;	161308;	1754563388.000;	       err32;	       err32
20250807;	161312;	1754563392.000;	       err32;	       err32
20250807;	161316;	1754563396.000;	       err32;	       err32
20250807;	161320;	1754563400.000;	       err32;	       err32
20250807;	161324;	1754563404.000;	       err32;	       err32
20250807;	161328;	1754563408.000;	       err32;	       err32
20250807;	161332;	1754563412.000;	       err32;	       err32
20250807;	161336;	1754563416.000;	       err32;	       err32
20250807;	161340;	1754563420.000;	       err32;	       err32
20250807;	161344;	1754563424.000;	       err32;	       err32
20250807;	161348;	1754563428.000;	       err32;	       err32
20250807;	161352;	1754563432.000;	       err32;	       err32
20250807;	161356;	1754563436.000;	       err32;	       err32
20250807;	161400;	1754563440.000;	       err32;	       err32
20250807;	161404;	1754563444.000;	       err32;	       err32
20250807;	161408;	1754563448.000;	       err32;	       err32
20250807;	161412;	1754563452.000;	       err32;	       err32
20250807;	161416;	1754563456.000;	       err32;	       err32
20250807;	161420;	1754563460.000;	       err32;	       err32
20250807;	161424;	1754563464.000;	       err32;	       err32
20250807;	161428;	1754563468.000;	       err32;	       err32
20250807;	161432;	1754563472.000;	       err32;	       err32
20250807;	161436;	1754563476.000;	       err32;	       err32
20250807;	161440;	1754563480.000;	       err32;	       err32
20250807;	161444;	1754563484.000;	       err32;	       err32
20250807;	161448;	1754563488.000;	       err32;	       err32
20250807;	161452;	1754563492.000;	       err32;	       err32
20250807;	161456;	1754563496.000;	       err32;	       err32
20250807;	161500;	1754563500.000;	       err32;	       err32
20250807;	161504;	1754563504.000;	       err32;	       err32
20250807;	161508;	1754563508.000;	       err32;	       err32
20250807;	161512;	1754563512.000;	       err32;	       err32
20250807;	161516;	1754563516.000;	       err32;	       err32
20250807;	161520;	1754563520.000;	       err32;	       err32
20250807;	161524;	1754563524.000;	       err32;	       err32
20250807;	161528;	1754563528.000;	       err32;	       err32
20250807;	161532;	1754563532.000;	       err32;	       err32
20250807;	161536;	1754563536.000;	       err32;	       err32
20250807;	161540;	1754563540.000;	       err32;	       err32
20250807;	161544;	1754563544.000;	       err32;	       err32
20250807;	161548;	1754563548.000;	       err32;	       err32
20250807;	161552;	1754563552.000;	       err32;	       err32
20250807;	161556;	1754563556.000;	       err32;	       err32
20250807;	161600;	1754563560.000;	       err32;	       err32
20250807;	161604;	1754563564.000;	       err32;	       err32
20250807;	161608;	1754563568.000;	       err32;	       err32
20250807;	161612;	1754563572.000;	       err32;	       err32
20250807;	161616;	1754563576.000;	       err32;	       err32
20250807;	161620;	1754563580.000;	       err32;	       err32
20250807;	161624;	1754563584.000;	       err32;	       err32
20250807;	161628;	1754563588.000;	       err32;	       err32
20250807;	161632;	1754563592.000;	       err32;	       err32
20250807;	161636;	1754563596.000;	       err32;	       err32
20250807;	161640;	1754563600.000;	       err32;	       err32
20250807;	161644;	1754563604.000;	       err32;	       err32
20250807;	161648;	1754563608.000;	       err32;	       err32
20250807;	161652;	1754563612.000;	       err32;	       err32
20250807;	161656;	1754563616.000;	       err32;	       err32
20250807;	161700;	1754563620.000;	       err32;	       err32
20250807;	161704;	1754563624.000;	       err32;	       err32
20250807;	161708;	1754563628.000;	       err32;	       err32
20250807;	161712;	1754563632.000;	       err32;	       err32
20250807;	161716;	1754563636.000;	       err32;	       err32
20250807;	161720;	1754563640.000;	       err32;	       err32
20250807;	161724;	1754563644.000;	       err32;	       err32
20250807;	161728;	1754563648.000;	       err32;	       err32
20250807;	161732;	1754563652.000;	       err32;	       err32
20250807;	161736;	1754563656.000;	       err32;	       err32
20250807;	161740;	1754563660.000;	       err32;	       err32
20250807;	161744;	1754563664.000;	       err32;	       err32
20250807;	161748;	1754563668.000;	       err32;	       err32
20250807;	161752;	1754563672.000;	       err32;	       err32
20250807;	161756;	1754563676.000;	       err32;	       err32
20250807;	161800;	1754563680.000;	       err32;	       err32
20250807;	161804;	1754563684.000;	       err32;	       err32
20250807;	161808;	1754563688.000;	       err32;	       err32
20250807;	161812;	1754563692.000;	       err32;	       err32
20250807;	161816;	1754563696.000;	       err32;	       err32
20250807;	161820;	1754563700.000;	       err32;	       err32
20250807;	161824;	1754563704.000;	       err32;	       err32
20250807;	161828;	1754563708.000;	       err32;	       err32
20250807;	161832;	1754563712.000;	       err32;	       err32
20250807;	161836;	1754563716.000;	       err32;	       err32
20250807;	161840;	1754563720.000;	       err32;	       err32
20250807;	161844;	1754563724.000;	       err32;	       err32
20250807;	161848;	1754563728.000;	       err32;	       err32
20250807;	161852;	1754563732.000;	       err32;	       err32
20250807;	161856;	1754563736.000;	       err32;	       err32
20250807;	161900;	1754563740.000;	       err32;	       err32
20250807;	161904;	1754563744.000;	       err32;	       err32
20250807;	161908;	1754563748.000;	       err32;	       err32
20250807;	161912;	1754563752.000;	       err32;	       err32
20250807;	161916;	1754563756.000;	       err32;	       err32
20250807;	161920;	1754563760.000;	       err32;	       err32
20250807;	161924;	1754563764.000;	        err8;	        err8
20250807;	161928;	1754563768.000;	        err8;	        err8
20250807;	161932;	1754563772.000;	        err8;	        err8
20250807;	161936;	1754563776.000;	        err8;	        err8
20250807;	161940;	1754563780.000;	        err8;	        err8
20250807;	161944;	1754563784.000;	        err8;	        err8
20250807;	161948;	1754563788.000;	        err8;	        err8
20250807;	161952;	1754563792.000;	        err8;	        err8
20250807;	161956;	1754563796.000;	       err32;	       err32
20250807;	162000;	1754563800.000;	       err32;	       err32
20250807;	162004;	1754563804.000;	       err32;	       err32
20250807;	162008;	1754563808.000;	       err32;	       err32
20250807;	162012;	1754563812.000;	       err32;	       err32
20250807;	162016;	1754563816.000;	       err32;	       err32
20250807;	162020;	1754563820.000;	       err32;	       err32
20250807;	162024;	1754563824.000;	       err32;	       err32
20250807;	162028;	1754563828.000;	       err32;	       err32
20250807;	162032;	1754563832.000;	       err32;	       err32
20250807;	162036;	1754563836.000;	       err32;	       err32
20250807;	162040;	1754563840.000;	       err32;	       err32
20250807;	162044;	1754563844.000;	       err32;	       err32
20250807;	162048;	1754563848.000;	       err32;	       err32
20250807;	162052;	1754563852.000;	       err32;	       err32
20250807;	162056;	1754563856.000;	       err32;	       err32
20250807;	162100;	1754563860.000;	       err32;	       err32
20250807;	162104;	1754563864.000;	       err32;	       err32
20250807;	162108;	1754563868.000;	       err32;	       err32
20250807;	162112;	1754563872.000;	       err32;	       err32
20250807;	162116;	1754563876.000;	       err32;	       err32
20250807;	162120;	1754563880.000;	       err32;	       err32
20250807;	162124;	1754563884.000;	       err32;	       err32
20250807;	162128;	1754563888.000;	       err32;	       err32
20250807;	162132;	1754563892.000;	       err32;	       err32
20250807;	162136;	1754563896.000;	       err32;	       err32
20250807;	162140;	1754563900.000;	       err32;	       err32
20250807;	162144;	1754563904.000;	       err32;	       err32
20250807;	162148;	1754563908.000;	       err32;	       err32
20250807;	162152;	1754563912.000;	       err32;	       err32
20250807;	162156;	1754563916.000;	       err32;	       err32
20250807;	162200;	1754563920.000;	       err32;	       err32
20250807;	162204;	1754563924.000;	       err32;	       err32
20250807;	162208;	1754563928.000;	       err32;	       err32
20250807;	162212;	1754563932.000;	       err32;	       err32
20250807;	162216;	1754563936.000;	       err32;	       err32
20250807;	162220;	1754563940.000;	       err32;	       err32
20250807;	162224;	1754563944.000;	       err32;	       err32
20250807;	162228;	1754563948.000;	       err32;	       err32
20250807;	162232;	1754563952.000;	       err32;	       err32
20250807;	162236;	1754563956.000;	       err32;	       err32
20250807;	162240;	1754563960.000;	       err32;	       err32
20250807;	162244;	1754563964.000;	       err32;	       err32
20250807;	162248;	1754563968.000;	       err32;	       err32
20250807;	162252;	1754563972.000;	       err32;	       err32
20250807;	162256;	1754563976.000;	       err32;	       err32
20250807;	162300;	1754563980.000;	       err32;	       err32
20250807;	162304;	1754563984.000;	       err32;	       err32
20250807;	162308;	1754563988.000;	       err32;	       err32
20250807;	162312;	1754563992.000;	       err32;	       err32
20250807;	162316;	1754563996.000;	       err32;	       err32
20250807;	162320;	1754564000.000;	       err32;	       err32
20250807;	162324;	1754564004.000;	       err32;	       err32
20250807;	162328;	1754564008.000;	       err32;	       err32
20250807;	162332;	1754564012.000;	       err32;	       err32
20250807;	162336;	1754564016.000;	       err32;	       err32
20250807;	162340;	1754564020.000;	       err32;	       err32
20250807;	162344;	1754564024.000;	       err32;	       err32
20250807;	162348;	1754564028.000;	       err32;	       err32
20250807;	162352;	1754564032.000;	       err32;	       err32
20250807;	162356;	1754564036.000;	       err32;	       err32
20250807;	162400;	1754564040.000;	       err32;	       err32
20250807;	162404;	1754564044.000;	       err32;	       err32
20250807;	162408;	1754564048.000;	       err32;	       err32
20250807;	162412;	1754564052.000;	       err32;	       err32
20250807;	162416;	1754564056.000;	       err32;	       err32
20250807;	162420;	1754564060.000;	       err32;	       err32
20250807;	162424;	1754564064.000;	       err32;	       err32
20250807;	162428;	1754564068.000;	       err32;	       err32
20250807;	162432;	1754564072.000;	       err32;	       err32
20250807;	162436;	1754564076.000;	       err32;	       err32
20250807;	162440;	1754564080.000;	       err32;	       err32
20250807;	162444;	1754564084.000;	       err32;	       err32
20250807;	162448;	1754564088.000;	       err32;	       err32
20250807;	162452;	1754564092.000;	       err32;	       err32
